"";"Start";"End";"Summary";"Description";"Year";"Month";"Hours";"Pedagogical.Activity"
"324";2018-05-25 15:15:00;2018-05-25 16:30:00;"visite inrs";"bonjour à tous! 

le programme se précise avec damien laroque, journaliste de 
""travail&securite"" qui viendra nous interviewer pour un numéro spécial 
sur les écoles d'ingénieurs de nancy qui viennent d'être labellisées 
cnes&st. 

12h-14h : déjeuner entre m. laroque, laurent perrin (ensic) et moi 

14h-15h : rencontre entre m. laroque, pascal, pierre et moi en c6. 

15h15- 16h30 : visite du lf2l avec jérôme houssemand et des étudiants de 2ai 

le but de la partie au lf2l est de prendre des photos, de discuter avec 
des élèves et de zoomer sur des aspects sécurité dans ce lieu. 

bonne journée! 

-- 
olivier chery 
directeur des études 
responsable pédagogique de la formation continue 
ensgsi - universite de lorraine 
8, rue bastien lepage - bp 90647 
54010 nancy cedex 
tél : +33(0)3 72 74 35 40 
standard : +33(0)3 72 74 35 00 
";"2018";"May";1.25;"ENSGSI"
"325";2018-05-25 14:00:00;2018-05-25 15:00:00;"visite entrepreneuriat féminin";"visite 
projet ""booster l'entrepreneuriat féminin"" porté par l'association [ http://www.pionnieres.paris/possible-camp/ | paris
              pionnières ] qui veille à promouvoir la création d'entreprise et le soutien aux initiatives entrepreneuriales menées par des femmes. lien avec la french tech. 
";"2018";"May";1;""
"326";2018-05-25 13:30:00;2018-05-25 17:00:00;"gp projet archeo holo";"
";"2018";"May";3.5;""
"327";2018-05-25 09:00:00;2018-05-25 12:00:00;"c3i";NA;"2018";"May";3;""
"328";2018-05-24 13:30:00;2018-05-24 17:00:00;"gp machine a thé";"5 pers découpe laser 
";"2018";"May";3.5;""
"329";2018-05-24 13:30:00;2018-05-24 17:00:00;"gp rte";NA;"2018";"May";3.5;""
"330";2018-05-24 13:30:00;2018-05-24 15:00:00;"gp stand gsi 2ai";"
";"2018";"May";1.5;"ENSGSI"
"331";2018-05-24 09:00:00;2018-05-24 12:00:00;"gp holypresse";"faire du goodise 
";"2018";"May";3;""
"332";2018-05-24 02:00:00;2018-06-05 02:00:00;"foire internationale nancy";NA;"2018";"May";288;""
"333";2018-05-23 15:00:00;2018-05-23 16:00:00;"visite lf2l envy";"visite de la plateforme lf2l par l'entreprise envy. 

";"2018";"May";1;""
"334";2018-05-23 13:15:00;2018-05-23 18:00:00;"atelier tiga (laure et manon + ign)";"10 personnes";"2018";"May";4.75;""
"335";2018-05-23 09:00:00;2018-05-23 12:00:00;"c3i";"
";"2018";"May";3;""
"336";2018-05-23 08:45:00;2018-05-23 17:00:00;"installation de la foire";NA;"2018";"May";8.25;""
"337";2018-05-22 08:45:00;2018-05-22 17:00:00;"installation de la foire";NA;"2018";"May";8.25;""
"338";2018-05-18 14:15:00;2018-05-18 17:30:00;"simulation stand foire";NA;"2018";"May";3.25;""
"339";2018-05-18 13:30:00;2018-05-18 17:30:00;"ci3";"groupe ci3 
";"2018";"May";4;"ENSGSI"
"340";2018-05-18 12:00:00;2018-05-18 12:30:00;"visite de départ costa rica";"
";"2018";"May";0.5;""
"341";2018-05-18 10:00:00;2018-05-18 11:00:00;"human games";NA;"2018";"May";1;""
"342";2018-05-18 09:00:00;2018-05-18 11:00:00;"groupe projet noremat";"le projet est en cours de développement avec la société noremat, le professeur mauricio camargo, un groupe de six étudiants, le directeur de la société et moi-même, nous nous rencontrerons aux dates mentionnées ci-dessus. 
";"2018";"May";2;"ENSGSI"
"343";2018-05-18 09:00:00;2018-05-18 12:00:00;"gp rte";"1 table 5 pers 
";"2018";"May";3;""
"344";2018-05-17 10:00:00;2018-05-17 12:00:00;"gp green fablab";"
5 personne sur neptune (hde) 
";"2018";"May";2;""
"345";2018-05-17 09:00:00;2018-05-17 17:00:00;"formation costarica";"pasantía internacional: innovación desde la idea hasta el mercadeo, desarrollo de productos, ideas y soluciones, complementadas con herramientas de neuromarketing.";"2018";"May";8;""
"346";2018-05-17 09:00:00;2018-05-17 12:00:00;"gp holipresse";"passage dans la travée matérialisation gp holipresse 
";"2018";"May";3;"ENSGSI"
"347";2018-05-17 09:00:00;2018-05-17 17:00:00;"gp machine à thé";"
";"2018";"May";8;""
"348";2018-05-16 13:30:00;2018-05-16 17:30:00;"ci3";"groupe ci3 
";"2018";"May";4;"ENSGSI"
"349";2018-05-16 09:00:00;2018-05-16 17:00:00;"formation costarica";"pasantía internacional: innovación desde la idea hasta el mercadeo, desarrollo de productos, ideas y soluciones, complementadas con herramientas de neuromarketing.";"2018";"May";8;""
"350";2018-05-16 09:00:00;2018-05-16 12:00:00;"ci3";"groupe ci3 
";"2018";"May";3;"ENSGSI"
"351";2018-05-16 02:00:00;2018-05-17 02:00:00;"présence gd au lf2l";"
";"2018";"May";24;""
"352";2018-05-15 13:30:00;2018-05-15 17:30:00;"stagière école de chirurgie";"accès imprimante fdm 
";"2018";"May";4;""
"353";2018-05-15 09:00:00;2018-05-15 17:00:00;"formation costarica";"pasantía internacional: innovación desde la idea hasta el mercadeo, desarrollo de productos, ideas y soluciones, complementadas con herramientas de neuromarketing.";"2018";"May";8;""
"354";2018-05-14 13:30:00;2018-05-14 17:30:00;"ci3";"groupe ci3 
";"2018";"May";4;"ENSGSI"
"355";2018-05-14 09:30:00;2018-05-14 12:00:00;"stagiaire lam";"préparation impression fusil 
";"2018";"May";2.5;""
"356";2018-05-14 09:00:00;2018-05-14 17:00:00;"formation costarica";"pasantía internacional: innovación desde la idea hasta el mercadeo, desarrollo de productos, ideas y soluciones, complementadas con herramientas de neuromarketing.";"2018";"May";8;""
"357";2018-05-14 02:00:00;2018-05-15 02:00:00;"présence gd au lf2l";"
";"2018";"May";24;""
"358";2018-05-11 15:45:00;2018-05-11 17:30:00;"gp greenfablab";"2 personne 1 benchy à imprimer 
";"2018";"May";1.75;""
"359";2018-05-11 13:30:00;2018-05-11 17:00:00;"stagiaire aqurium de nancy";"technique de lissage plastique 
";"2018";"May";3.5;""
"360";2018-05-11 13:30:00;2018-05-11 17:00:00;"stagiaire lam";"
";"2018";"May";3.5;""
"361";2018-05-11 09:00:00;2018-05-11 12:00:00;"c3i";"
";"2018";"May";3;""
"362";2018-05-11 09:00:00;2018-05-11 11:15:00;"point stage cesi";NA;"2018";"May";2.25;""
"363";2018-05-09 13:30:00;2018-05-09 14:45:00;"visite iut charllemagne déléguation collegue marocain";"7 personnes";"2018";"May";1.25;""
"364";2018-05-09 08:30:00;2018-05-09 12:30:00;"mom1 prérevue de projet";NA;"2018";"May";4;"TELECOM"
"365";2018-05-08 02:00:00;2018-05-09 02:00:00;"absence gd au lf2l";NA;"2018";"May";24;""
"366";2018-05-07 13:30:00;2018-05-07 17:00:00;"gp holypress";"gp holypress 
5 personnes 
";"2018";"May";3.5;""
"367";2018-05-07 13:30:00;2018-05-07 17:00:00;"gp greeenfablab";"groupe projet greenfablab 
";"2018";"May";3.5;""
"368";2018-05-07 11:00:00;2018-05-07 12:30:00;"point ign - foire";NA;"2018";"May";1.5;""
"369";2018-05-07 09:00:00;2018-05-07 12:00:00;"stagiaire aquarium de nancy";"projet aquarium de nancy 
impression 3d 
";"2018";"May";3;""
"370";2018-05-07 02:00:00;2018-05-08 02:00:00;"absence gd au lf2l";NA;"2018";"May";24;""
"371";2018-05-03 17:00:00;2018-05-03 17:30:00;"maintenance nom4lab";"révision nom4lab pré contrôle technique 

>garage saint sebastien 

>57 rue des ponts 
>54000 nancy 
>03 83 32 98 87 

dépose la veille pour maintenance au rendez vous au 04/05/18 
";"2018";"May";0.5;""
"372";2018-05-03 15:00:00;2018-05-03 18:00:00;"oupépo";"6 personnes";"2018";"May";3;""
"373";2018-05-03 14:00:00;2018-05-03 15:00:00;"visite de la platforme lf2l par la mission locale du grand nancy";"visite de la plateforme lf2l par 

aude pillot 
conseillère entreprise service jeunes 
ligne directe 03.83.22.24.48 - standard 03.83.22.24.00 

mission locale du grand nancy 
88 avenue du xxeme corps 
bp 90657 - 54063 nancy cedex 
mde-nancy.org - mlgrandnancy 



bonjour monsieur dupond, 
je reviens vers vous par mail comme convenu lors de notre appel téléphonique d' hier pour vous demander si il serait possible de visiter fablab, pour quelques conseillers et jeunes intéressés par votre activité. 
je pensais constituer un groupe de 15 personnes. 
";"2018";"May";1;""
"374";2018-05-03 13:30:00;2018-05-03 17:00:00;"projet école chirurgie";NA;"2018";"May";3.5;""
"375";2018-05-02 14:00:00;2018-05-02 17:00:00;"projet école de chirurgie";"étudiante en dernière année à l'ensgsi et effectue ma mission à l'école de chirurgie. 
j'étudie la force de forage sur mandibule dans les procédures de pose d'implant en chirurgie dentaire et je souhaiterais réaliser des impressions 3d d'une mandibule et d'un maxillaire afin de comparer leur résistance à celle des pièces anatomiques. 


anaëlle hily 
";"2018";"May";3;""
"376";2018-05-01 02:00:00;2018-05-02 02:00:00;"absence gd au lf2l";NA;"2018";"May";24;""
"377";2018-04-30 02:00:00;2018-05-01 02:00:00;"absence gd au lf2l";NA;"2018";"Apr";24;""
"378";2018-04-26 10:00:00;2018-04-26 12:00:00;"david diné + emeline ihry-helvig";NA;"2018";"Apr";2;""
"379";2018-04-26 09:00:00;2018-04-26 17:00:00;"utilisation valise captiv";"je serai au lf2l le jeudi 26 avril matin sur captiv. 
pourrais-tu s'il te plait réserver la valise si elle est encore disponible ? 

très bonne journée, 


laurent muller 

";"2018";"Apr";8;""
"380";2018-04-25 10:00:00;2018-04-25 12:00:00;"visite lf2l - iut nancy-charlemagne";NA;"2018";"Apr";2;""
"381";2018-04-25 09:00:00;2018-04-25 12:00:00;"projet aquarium de nancy";"utilisation de la travée matérialisation par ievgeniia ten du projet ""aquarium de nancy"" 
impression fdm 
";"2018";"Apr";3;""
"382";2018-04-24 02:00:00;2018-04-25 02:00:00;"présence gd au lf2l";NA;"2018";"Apr";24;""
"383";2018-04-24 02:00:00;2018-04-25 02:00:00;"présence gd au lf2l";NA;"2018";"Apr";24;""
"384";2018-04-23 02:00:00;2018-06-30 02:00:00;"stage cesi";NA;"2018";"Apr";1632;""
"385";2018-04-22 02:00:00;2018-04-27 02:00:00;"iamot";NA;"2018";"Apr";120;""
"386";2018-04-20 09:00:00;2018-04-20 11:00:00;"groupe projet noremat";"le projet est en cours de développement avec la société noremat, le professeur mauricio camargo, un groupe de six étudiants, le directeur de la société et moi-même, nous nous rencontrerons aux dates mentionnées ci-dessus.

nouvelle demande de réunion ci-dessous :

sujet : groupe projet noremat 
organisateur: ressource-ensgsi@ressources-mail.univ-lorraine.fr 
envoyé par: ""benjamin ennesser-serville"" <benjamin.ennesser-serville@univ-lorraine.fr> 

endroit : lf2l livinglab 
heure: vendredi 20 avril 2018, 09:00:00 - 11:00:00 gmt +01:00 bruxelles, copenhague, madrid, paris
 
invités: sandra.bautista-rodriguez@univ-lorraine.fr; mauricio.camargo@univ-lorraine.fr 


*~*~*~*~*~*~*~*~*~*



";"2018";"Apr";2;"ENSGSI"
"387";2018-04-20 09:00:00;2018-04-20 11:00:00;"visite / réunion pascal courtinot (projet tiga)";"avec laure et claudine";"2018";"Apr";2;""
"388";2018-04-20 08:45:00;2018-04-20 10:45:00;"visite / réunion pascal courtinot (projet tiga)";"avec laure et claudine";"2018";"Apr";2;""
"389";2018-04-19 17:30:00;2018-04-19 20:00:00;"bon moment lac";NA;"2018";"Apr";2.5;""
"390";2018-04-19 17:00:00;2018-04-19 18:30:00;"désinstal ring";"
";"2018";"Apr";1.5;""
"391";2018-04-19 14:00:00;2018-04-19 16:15:00;"ring lac";NA;"2018";"Apr";2.25;""
"392";2018-04-19 09:30:00;2018-04-19 11:45:00;"ring lac";NA;"2018";"Apr";2.25;""
"393";2018-04-19 09:00:00;2018-04-19 12:00:00;"gp machine à thé";NA;"2018";"Apr";3;""
"394";2018-04-19 09:00:00;2018-04-19 12:00:00;"utilisation valise captiv";"
je serai au lf2l le jeudi 19 avril matin sur captiv. 
pourrais-tu s'il te plait réserver la valise si elle est encore disponible ? 

très bonne journée, 


laurent muller 
";"2018";"Apr";3;""
"395";2018-04-18 17:30:00;2018-04-18 20:00:00;"bon moment lac";NA;"2018";"Apr";2.5;""
"396";2018-04-18 14:00:00;2018-04-18 16:15:00;"ring lac";NA;"2018";"Apr";2.25;""
"397";2018-04-18 13:30:00;2018-04-18 17:00:00;"gp stand gsi 2ai";"groupe projet stand gsi 2ai 
";"2018";"Apr";3.5;"ENSGSI"
"398";2018-04-18 10:30:00;2018-04-18 12:00:00;"visite openedge";"visite de la travée fablab par les étudiants d'openedge 
";"2018";"Apr";1.5;""
"399";2018-04-18 09:30:00;2018-04-18 11:45:00;"ring lac";NA;"2018";"Apr";2.25;""
"400";2018-04-17 17:30:00;2018-04-17 20:00:00;"bon moment lac";NA;"2018";"Apr";2.5;""
"401";2018-04-17 14:00:00;2018-04-17 16:15:00;"ring lac";NA;"2018";"Apr";2.25;""
"402";2018-04-17 10:30:00;2018-04-17 11:45:00;"passage anne et amélie (gsi)";NA;"2018";"Apr";1.25;""
"403";2018-04-17 09:30:00;2018-04-17 11:45:00;"ring lac";NA;"2018";"Apr";2.25;""
"404";2018-04-16 17:30:00;2018-04-16 20:00:00;"bon moment lac";NA;"2018";"Apr";2.5;""
"405";2018-04-16 14:00:00;2018-04-16 16:15:00;"ring lac";NA;"2018";"Apr";2.25;""
"406";2018-04-16 09:30:00;2018-04-16 11:45:00;"ring lac";NA;"2018";"Apr";2.25;""
"407";2018-04-15 11:00:00;2018-04-15 18:00:00;"bon moment";NA;"2018";"Apr";7;""
"408";2018-04-15 08:30:00;2018-04-15 11:00:00;"installation brute pop";NA;"2018";"Apr";2.5;""
"409";2018-04-13 15:30:00;2018-04-13 17:30:00;"install ring";"
";"2018";"Apr";2;""
"410";2018-04-13 10:00:00;2018-04-13 12:00:00;"groupe projet tea";NA;"2018";"Apr";2;""
"411";2018-04-13 09:00:00;2018-04-13 12:00:00;"groupe projet stand gsi";"accès groupe projet stand gsi 
";"2018";"Apr";3;""
"412";2018-04-12 14:00:00;2018-04-12 17:00:00;"groupe machine à thé";"
";"2018";"Apr";3;""
"413";2018-04-12 14:00:00;2018-04-12 16:00:00;"présentation outil toguna avec mr boudarel";NA;"2018";"Apr";2;""
"414";2018-04-12 09:00:00;2018-04-12 17:30:00;"location matériel groupe banque postale";NA;"2018";"Apr";8.5;""
"415";2018-04-12 09:00:00;2018-04-12 12:00:00;"groupe holipress";"
";"2018";"Apr";3;""
"416";2018-04-12 09:00:00;2018-04-12 12:00:00;"groupe machine a thé";"
";"2018";"Apr";3;""
"417";2018-04-12 02:00:00;2018-04-21 02:00:00;"event moment d'invention / ring";NA;"2018";"Apr";216;""
"418";2018-04-11 16:00:00;2018-04-11 18:00:00;"matériel groupe banque postale";NA;"2018";"Apr";2;""
"419";2018-04-11 14:00:00;2018-04-11 17:00:00;"c3i";NA;"2018";"Apr";3;""
"420";2018-04-11 09:00:00;2018-04-11 12:00:00;"c3i";NA;"2018";"Apr";3;""
"421";2018-04-10 15:30:00;2018-04-10 17:00:00;"prepa conf pearce";"
";"2018";"Apr";1.5;""
"422";2018-04-09 09:00:00;2018-04-09 12:00:00;"c3i";"
absent
___________________________
la réunion suivante a été modifiée :

sujet : c3i 
organisateur: ressource-ensgsi@ressources-mail.univ-lorraine.fr 
envoyé par: ""benjamin ennesser-serville"" <benjamin.ennesser-serville@univ-lorraine.fr> 

endroit : fablab 
heure: lundi 9 avril 2018, 09:00:00 - 12:00:00 gmt +01:00 bruxelles, copenhague, madrid, paris
 
obligatoire: alaa.hassan@univ-lorraine.fr; hakim.boudaoud@univ-lorraine.fr 
facultatif: patrick.truchot@univ-lorraine.fr 

*~*~*~*~*~*~*~*~*~*

20 personnes fablab";"2018";"Apr";3;""
"423";2018-04-09 02:00:00;2018-04-12 02:00:00;"visite joshua pearce";NA;"2018";"Apr";72;""
"424";2018-04-06 09:00:00;2018-04-06 17:00:00;"stagiaire 3éme";NA;"2018";"Apr";8;""
"425";2018-04-06 09:00:00;2018-04-06 12:00:00;"groupe projet green fablab";"
";"2018";"Apr";3;""
"426";2018-04-05 09:00:00;2018-04-05 17:00:00;"stagiaire 3éme";"
";"2018";"Apr";8;""
"427";2018-04-05 09:00:00;2018-04-05 12:00:00;"groupe projet hollipress";"groupe holipresse avec aurélien stotsky 
";"2018";"Apr";3;""
"428";2018-04-05 09:00:00;2018-04-05 12:00:00;"groupe machine à thé";"bonjour, 
afin de réaliser notre prototype, vous voudrions venir au fablab demain matin de 9h à 12h pour ce faire. 
merci d'avance. 
cordialement, 
groupe projet machine à thé 

";"2018";"Apr";3;""
"429";2018-04-04 14:00:00;2018-04-04 15:00:00;"groupe la banque postal";"
";"2018";"Apr";1;""
"430";2018-04-04 09:00:00;2018-04-04 17:00:00;"stagiaire 3éme";NA;"2018";"Apr";8;""
"431";2018-04-03 09:00:00;2018-04-03 17:00:00;"stagiaire 3éme";"
";"2018";"Apr";8;""
"432";2018-03-30 09:00:00;2018-03-30 12:00:00;"c3i";"20 personnes au fablab";"2018";"Mar";3;""
"433";2018-03-29 13:30:00;2018-03-29 17:30:00;"expé immersif collaboratif etudiants psycho?";NA;"2018";"Mar";4;""
"434";2018-03-29 09:00:00;2018-03-29 12:00:00;"groupe hollipress";"groupe holipresse 
";"2018";"Mar";3;""
"435";2018-03-29 09:00:00;2018-03-29 12:00:00;"groupe benchy";"groupe benchy 
";"2018";"Mar";3;""
"436";2018-03-29 09:00:00;2018-03-29 12:00:00;"groupe projet machine à thé 1ai";"bonjour monsieur, 
nous voudrions réserver un créneau demain matin de 9h à 12h. nous voudrions principalement utiliser les découpeuses laser. de plus, est-ce que c'est possible d'imprimer la pièce pendant la nuit et récupérer le lendemain ? 
veuillez nous excuser du retard de la réservation. nous allons vous prévenir plus tôt la prochaine fois. 
merci d'avance. 
cordialement, 
groupe projet 1ai machine à thé 

";"2018";"Mar";3;"ENSGSI"
"437";2018-03-28 13:30:00;2018-03-28 17:00:00;"install expé collaboratif";NA;"2018";"Mar";3.5;""
"438";2018-03-28 08:00:00;2018-03-28 12:00:00;"installation expé";NA;"2018";"Mar";4;""
"439";2018-03-27 09:00:00;2018-03-27 17:00:00;"expé immersif collaboratif";NA;"2018";"Mar";8;""
"440";2018-03-27 09:00:00;2018-03-27 12:00:00;"ci3";"20 pers 
";"2018";"Mar";3;"ENSGSI"
"441";2018-03-27 09:00:00;2018-03-27 11:00:00;"laurent muller captiv";NA;"2018";"Mar";2;""
"442";2018-03-26 10:30:00;2018-03-26 11:30:00;"openedge livraison";"imprimante hde 
_retour de sav 

imprimante alto 
_livraison 

manque extrudeur supplémentaire et extrudeur de recherche sur l'alto 
";"2018";"Mar";1;""
"443";2018-03-26 09:00:00;2018-03-26 17:00:00;"expé immersif collaboratif";NA;"2018";"Mar";8;""
"444";2018-03-23 14:00:00;2018-03-23 14:30:00;"patrick truchot découpe laser";"utilisation personnel non encadré 
";"2018";"Mar";0.5;"ENSGSI"
"445";2018-03-23 10:00:00;2018-03-23 12:15:00;"laurent grandguillaume, vice-président de la fondation travailler autrement et président de territoires zéro chômeur, sera à nancy";NA;"2018";"Mar";2.25;""
"446";2018-03-22 15:00:00;2018-03-22 18:15:00;"installation cité santé";NA;"2018";"Mar";3.25;""
"447";2018-03-22 09:15:00;2018-03-22 12:45:00;"visite pr. munéo kitajima + j. dinet";NA;"2018";"Mar";3.5;""
